855.132118,-572.295740
1173.740243,-502.209470
1027.809466,-288.258351
1131.622444,-234.401779
485.756562,-482.850951
313.491151,-450.483590
1239.509311,-295.100183
1016.777648,-304.221766
508.490108,-416.964109
356.762694,-520.277734
413.319624,-517.467545
845.825993,-580.614504
1234.698760,-532.701075
1103.044524,-514.441420
821.668516,-479.702005
316.408173,-354.965589
1244.690567,-312.242306
399.347306,-528.363073
841.500400,-505.770124
362.229916,-275.192332
356.408281,-281.250422
784.942370,-524.541993
740.649151,-571.879828
1050.993641,-282.057232
491.598738,-316.390472
1053.010041,-475.351953
1032.114433,-321.484940
1228.475383,-304.331095
1128.011439,-232.119157
1083.541078,-225.586025
1048.235751,-264.312358
1153.839519,-225.526855
1110.834482,-235.673816
1081.408136,-515.657690
787.693581,-503.126115
420.082759,-263.598868
777.161341,-566.615281
303.563043,-402.697063
1239.509795,-368.153739
787.385530,-519.733920
759.681273,-568.356770
509.849559,-354.961419
428.998073,-275.703912
1241.321347,-452.098975
872.039212,-602.591793
768.259866,-561.968843
829.053314,-524.644850
819.442577,-485.572278
1069.983769,-233.454233
723.252014,-616.132685
417.199212,-274.320175
1023.714761,-435.248461
480.399736,-306.090058
1109.016325,-225.190519
1229.475423,-269.081440
1222.919657,-502.532187
828.860558,-522.040417
735.419500,-585.657920
1012.077619,-314.493378
1155.873094,-223.240596
1026.382070,-345.191255
1234.059442,-469.155879
336.821774,-332.822116
1240.506323,-409.090929
503.681971,-417.962526
311.278107,-463.154662
508.479217,-359.929932
1070.500613,-233.928254
778.887632,-499.743818
1193.837603,-231.795878
1135.941894,-459.191622
1171.848191,-214.699130
787.768731,-468.958731
713.091683,-633.601943
1102.934565,-217.158678
755.468154,-580.276195
851.517443,-532.876172
1221.007332,-516.816556
831.362258,-510.298613
1104.490694,-513.061026
1035.466668,-443.300864
1202.587183,-241.481488
319.653554,-327.042965
310.300986,-365.897966
323.175498,-354.806781
1098.929805,-234.312497
753.185434,-566.201071
784.277361,-572.015902
1234.306264,-416.793745
392.096177,-258.406859
1170.756678,-224.795108
770.089225,-503.108253
450.945072,-515.570367
1226.240390,-488.979366
1238.638530,-394.321987
1131.467062,-519.586528
1020.080410,-401.090780
426.461028,-283.278371
866.810740,-591.396937
435.614717,-280.193118
332.604487,-505.253627
1096.508172,-521.183349
1035.014603,-432.025752
1224.363617,-303.180332
463.913383,-515.389120
1080.288432,-248.620403
482.347850,-511.792730
1141.798060,-526.378800
498.247539,-446.353801
346.827231,-508.419186
505.940258,-385.010426
429.022094,-286.621678
457.422280,-292.949758
313.335666,-421.479181
729.513869,-639.707776
1059.989275,-245.452087
839.926812,-563.193182
1035.199805,-439.901509
1009.913106,-353.143729
1046.078074,-287.263569
783.159027,-561.484349
480.640644,-507.596078
402.641118,-278.299610
464.026384,-283.231187
1198.449557,-509.086536
1113.013800,-508.590902
497.154891,-399.995665
435.582208,-268.328935
346.818719,-491.636325
853.771010,-544.114184
830.732579,-563.243753
316.034518,-374.119337
490.670342,-525.058521
316.093725,-344.024606
505.926761,-366.149294
1024.861913,-426.902612
339.614018,-504.607119
1028.123755,-387.132334
311.143122,-362.877714
1056.949342,-505.194913
1194.709524,-495.399370
1039.919532,-460.555581
1108.591602,-508.820970
1250.441300,-429.349595
791.911010,-483.256255
1042.714606,-440.839447
744.819533,-600.311309
342.549465,-312.680987
1165.423357,-477.494012
1066.149293,-257.492181
732.415075,-626.950834
723.574467,-615.333828
1187.798071,-504.504679
1228.433125,-431.582851
1068.770508,-236.622221
1226.763177,-514.425868
514.483176,-420.619672
1244.295110,-537.299692
1052.664748,-452.827629
428.636079,-532.874186
1050.005667,-277.497832
1241.313888,-322.820652
868.348926,-580.796895
1016.164550,-318.028461
775.929626,-510.238035
1137.291770,-233.690602
1035.706934,-312.700969
839.733984,-578.933210
892.257873,-627.807003
775.348655,-534.377986
457.742444,-484.042419
736.683497,-580.793080
1220.487412,-503.961343
1250.722374,-324.743559
1068.435285,-249.141475
336.380078,-478.103353
305.400466,-426.991319
1030.400559,-390.293862
800.749544,-568.820788
317.459103,-333.878050
344.504793,-499.548128
1023.960640,-304.175898
733.781059,-600.849229
1173.070041,-233.038944
1117.816989,-518.980508
848.770158,-546.634972
516.181527,-400.498918
422.131429,-266.137202
1243.316093,-293.872502
809.965418,-569.979049
444.187720,-480.944765
794.238925,-483.375097
303.071001,-404.612802
747.289052,-552.678378
425.149933,-515.714164
781.208142,-517.292797
1207.655937,-238.063342
319.855453,-455.552563
318.028470,-369.337614
1223.479613,-295.562902
321.492184,-342.456167
425.380609,-280.805381
456.547912,-490.565996
1240.260584,-358.879313
784.518419,-502.517034
457.038955,-513.866825
460.187072,-303.676441
327.619131,-311.589509
1226.033152,-455.375141
315.122442,-358.787516
1237.043613,-454.571518
770.247783,-519.687946
1210.366267,-246.465000
768.434508,-569.964437
851.389173,-573.914876
1025.839220,-387.406782
1053.635734,-469.418659
774.723201,-528.682728
868.840856,-594.920036
345.525828,-305.415930
1242.514228,-461.959810
730.066366,-601.536230
1024.165449,-371.379015
1139.917863,-234.728742
1026.483863,-374.792020
1135.362880,-526.454901
779.936095,-486.021664
499.904516,-459.649803
1082.851988,-503.482762
861.786506,-546.691231
1173.813672,-508.964988
1077.958932,-248.604344
1130.454671,-217.501207
1231.639965,-331.269067
744.027244,-606.894454
1224.254656,-299.343445
503.494772,-462.505395
1056.543371,-480.916061
388.325581,-522.496031
889.539728,-625.362354
505.655352,-479.757967
312.313633,-386.372032
752.242693,-593.403478
422.349626,-527.279703
1023.492614,-338.476494
309.904259,-414.461020
1064.573220,-265.824442
1031.564413,-308.438856
737.239398,-574.173636
1058.291562,-271.099952
1047.759618,-453.943718
772.068171,-574.233439
1252.831112,-376.160925
408.840826,-463.499439
441.369564,-518.119990
322.171565,-417.749418
467.176282,-310.103042
378.690762,-282.907205
408.966179,-519.986355
1145.573768,-218.427385
1252.493143,-354.439380
1241.264191,-327.178854
1220.209921,-503.310808
1024.660193,-437.185046
430.990516,-267.943834
1177.323219,-476.033190
1153.359715,-215.200584
497.612239,-388.552654
1094.727315,-503.396507
427.300819,-524.013144
754.132300,-549.446747
1238.226284,-287.595529
1229.536055,-450.668085
746.072073,-555.918499
1045.479004,-480.917268
810.408991,-490.369400
1037.646595,-287.156786
454.885155,-297.737351
350.290633,-500.568210
1244.908944,-385.431250
492.406727,-436.673932
759.686949,-550.714476
453.369453,-289.014428
370.565754,-281.638004
1175.713129,-227.500437
1139.068656,-449.219069
1092.616179,-504.785294
492.512770,-458.108993
1231.959017,-460.733120
1198.987211,-229.089289
1240.128504,-360.752688
516.899711,-402.080468
877.727730,-583.016099
410.900592,-512.623296
1221.289318,-271.675557
450.645819,-277.112729
1224.314454,-464.223395
1054.091465,-471.202947
499.919867,-371.115725
760.799990,-569.540121
890.171067,-625.258617
1244.097499,-362.918659
489.934876,-339.546065
1219.130913,-480.049415
1125.384088,-212.300220
1056.668218,-501.906415
305.797226,-398.523900
402.483790,-266.658829
1217.870037,-247.471501
744.966850,-566.052136
512.920837,-365.076133
1213.463069,-274.696382
1202.979019,-239.357877
321.392876,-420.025903
322.106314,-473.221625
1208.093699,-265.903204
845.806559,-568.639811
315.304439,-459.385703
335.504651,-473.253793
1125.750136,-213.216521
1101.545228,-515.073245
1030.985754,-279.677223
1062.540590,-509.805252
1228.508160,-443.481578
1034.868772,-446.812736
839.670611,-533.776698
1231.690719,-436.345293
510.052023,-375.242431
869.189875,-573.212861
497.827929,-460.940092
328.126070,-456.561074
1036.680588,-290.116190
320.505099,-409.052887
338.960323,-310.428998
1060.582316,-504.771475
1036.691640,-312.864732
390.283469,-274.931682
826.060904,-565.382229
503.483740,-473.719588
1221.047290,-262.224035
324.696325,-462.557903
1149.694217,-218.243321
816.466508,-460.933558
337.618430,-311.264376
728.138527,-593.003686
324.844935,-372.662289
456.762709,-302.554471
442.755755,-527.041377
1057.569537,-460.848307
1088.549655,-221.769738
752.248912,-555.619772
798.424668,-459.661685
414.601181,-465.080020
375.998427,-283.240629
768.281579,-551.517693
1238.063395,-423.141591
1028.703693,-356.841278
1245.508791,-441.739662
504.175389,-398.992274
875.089963,-584.192448
447.373243,-282.145178
783.938502,-488.349854
867.002158,-605.847956
311.438196,-420.345986
899.018185,-637.599766
722.621217,-625.259750
308.552808,-370.219855
1088.799119,-231.364707
378.863417,-512.170112
505.458729,-421.750474
1036.794884,-422.651830
748.211727,-593.175001
765.314428,-561.171855
1020.461732,-374.383479
826.605198,-578.441061
1070.127741,-512.764689
337.293870,-467.577237
1026.296722,-301.578568
804.274751,-479.754730
1055.784044,-266.279037
1224.628357,-448.492364
1067.961489,-495.433377
770.905270,-530.940353
1095.812123,-230.501882
495.838953,-429.739412
446.624470,-471.272009
1118.587414,-222.676020
832.444133,-507.183618
429.926842,-457.837012
781.210911,-481.557705
502.100674,-349.270926
1023.034944,-389.593429
1200.552523,-234.676274
1245.010520,-429.076069
823.101321,-561.345091
328.848884,-457.505457
854.281460,-528.699671
1201.431836,-492.943140
1238.863549,-359.368432
771.778185,-541.111671
1138.860501,-514.440818
418.277071,-512.150629
831.177982,-514.357725
1218.110251,-261.727845
469.135020,-293.062607
757.739749,-549.318354
357.062182,-301.313662
1241.170589,-414.588864
408.803245,-525.477586
403.778295,-263.730414
355.066945,-308.095099
1240.343697,-404.484681
334.578642,-301.667781
1022.619972,-348.235054
1239.861985,-408.373255
1226.045526,-275.840172
376.872352,-264.857469
511.336652,-388.962844
1236.321264,-404.032511
1198.479983,-231.738385
1183.247246,-490.511224
513.526905,-442.916728
1240.296427,-430.545445
422.241313,-513.320474
1198.108094,-251.963340
1043.842532,-268.143448
798.149239,-482.468280
758.436572,-553.362876
424.977905,-521.813105
758.203230,-537.630028
1128.284897,-234.706520
461.628741,-481.911810
1164.714266,-507.407079
1025.266456,-298.674647
788.018552,-516.174117
322.949094,-473.506561
305.126086,-401.116311
336.813430,-476.192262
494.597215,-336.429630
746.944233,-567.317136
1065.025883,-249.330081
312.599234,-382.284820
1220.907298,-266.814898
1075.219747,-226.247398
812.599168,-559.262254
431.899439,-287.030564
510.401797,-398.764410
371.146049,-504.445564
420.348451,-476.046093
493.965891,-351.205387
1072.253206,-483.765946
350.943791,-519.617519
1237.655563,-329.351676
1208.515701,-270.633091
1143.423044,-513.566560
1194.595417,-503.739543
1051.946160,-453.987004
1232.399819,-476.373878
1078.352020,-495.165167
476.311506,-316.924338
818.778193,-470.630091
303.880612,-370.404301
482.477779,-488.276045
1025.133101,-327.819469
859.692751,-580.512137
354.495824,-311.935276
1028.588043,-314.809426
839.523012,-561.659279
1036.054400,-462.514485
1035.859096,-307.444618
391.990524,-261.298709
504.140789,-345.716538
1142.947137,-518.974646
1154.246645,-507.380264
1011.532417,-346.678409
446.541706,-282.353174
409.939510,-456.681140
841.266301,-548.618507
1246.696906,-422.258572
1170.633587,-228.516952
1200.738003,-506.745787
1241.364167,-388.500349
492.331549,-523.801788
745.634576,-603.654144
1033.025039,-437.529635
457.388519,-507.199527
1100.943731,-228.870887
1036.631175,-444.951941
411.304835,-272.569641
1049.316666,-477.374258
1250.791706,-380.939675
790.542067,-494.187787
1093.460371,-219.285100
1044.412960,-454.830161
475.020634,-494.582056
1059.985456,-468.149322
740.424047,-620.046266
1233.135563,-373.899020
1026.835903,-363.288610
416.188165,-520.655753
413.047967,-472.725359
1014.124124,-401.473122
1029.597312,-369.036258
510.515817,-428.243088
1184.219005,-500.052924
1028.942950,-430.683258
473.891795,-499.862390
752.723486,-554.646392
1238.841196,-530.785430
1075.400517,-252.776676
1161.439337,-521.349553
1202.476968,-236.652410
1026.160692,-337.621628
1190.415482,-490.082674
395.837520,-258.342617
420.915796,-520.080665
473.859166,-312.253883
1041.490621,-467.429273
439.552985,-489.966020
479.020261,-333.143282
495.734445,-510.587335
508.094232,-515.238847
1238.013541,-280.298111
428.116171,-287.157423
457.272471,-501.152046
1227.838153,-511.049645
1240.336159,-327.308827
1170.811783,-463.354087
1089.801842,-517.642474
474.698365,-509.489957
799.757281,-479.562973
344.748790,-304.303554
326.096976,-363.455311
1027.658760,-433.570696
862.252466,-562.920753
1202.618652,-503.043894
443.916206,-487.134919
337.889217,-467.965666
1101.189473,-221.779943
802.566945,-573.391833
1217.562508,-506.662451
430.417911,-459.134038
1125.251267,-235.882121
835.315036,-573.802847
385.908304,-262.197261
449.130016,-473.365809
1160.566561,-459.846265
1012.740546,-333.905583
1233.345940,-332.588033
1231.389149,-383.580132
751.959118,-550.846492
1081.394059,-240.078284
491.327064,-365.183507
470.591498,-295.596567
344.416989,-514.577814
461.011672,-510.351149
1248.614343,-441.205583
1085.569993,-221.897753
763.352543,-558.836828
490.668641,-524.261738
826.073972,-563.554409
1032.693276,-439.227680
484.298399,-469.272794
361.701267,-511.564229
823.561631,-477.764759
812.833931,-574.936999
875.038176,-572.633538
464.304789,-506.310871
804.745542,-475.128370
360.653730,-284.403321
495.668669,-484.552185
736.997031,-600.531095
311.693160,-394.826547
1203.604641,-480.320704
808.025400,-576.571403
836.042098,-531.151124
1104.007274,-515.121193
718.225834,-623.520027
386.272992,-276.982200
1021.318895,-321.308851
825.711963,-490.698016
846.111887,-541.166374
1016.579255,-414.394612
1099.480665,-511.355858
511.209271,-381.545163
1020.943379,-306.179675
341.778148,-302.206858
1066.825417,-507.557965
429.453763,-265.448409
417.484483,-467.047265
308.271681,-382.730513
1015.105344,-356.156704
496.842541,-362.461642
1169.758348,-465.846342
1246.986138,-446.158818
434.556048,-281.192862
717.221713,-637.514884
881.956158,-597.433452
775.817487,-573.149475
1237.526143,-377.286209
796.939964,-452.464429
311.159465,-357.493276
870.274326,-596.836733
1129.905977,-235.187782
1238.263721,-285.537648
481.172239,-327.024531
349.567699,-299.844866
341.438854,-321.183968
1031.356197,-278.936597
1169.035405,-507.156440
1112.904622,-527.025748
1236.522797,-384.853911
1245.198981,-429.489568
449.826735,-294.881824
771.797183,-569.235353
1220.156429,-294.087008
825.414486,-566.156227
1037.801289,-456.526299
1018.248891,-409.712228
1202.906240,-249.192702
516.326088,-384.800825
499.965840,-375.457663
1040.881612,-272.494011
1026.117684,-324.796366
493.524874,-353.845128
1253.049565,-378.490598
1058.043991,-275.261116
771.349191,-504.925242
1222.297285,-489.847891
738.458474,-592.627939
1207.809908,-242.318531
466.768757,-306.778376
725.865504,-612.750830
323.189767,-395.599343
1146.111893,-506.814236
1029.628756,-357.767190
492.952053,-425.262980
798.865819,-455.424179
1231.256314,-500.871057
372.914646,-265.867051
1235.564110,-475.416086
726.867066,-644.887530
1238.428675,-283.351303
439.630894,-278.020874
372.283422,-521.731740
445.816003,-495.731579
482.533437,-334.879488
1034.089416,-400.501277
818.253892,-462.164667
507.972591,-443.578441
303.772134,-420.791603
361.654720,-502.573903
1148.023698,-464.829799
1187.723638,-468.338410
824.087558,-478.053585
498.219353,-458.260033
1021.653858,-351.019987
1045.374788,-292.639783
1100.187453,-510.489070
1130.682550,-506.114441
384.367329,-272.771504
462.446177,-484.353405
1253.958006,-543.779660
1168.077376,-218.916304
1082.669857,-224.775081
353.175377,-519.932117
1247.031808,-403.395132
1149.178052,-449.326243
888.797051,-611.714785
1046.145957,-466.317177
322.842817,-489.777842
323.457770,-470.617460
1185.278883,-225.471231
302.217835,-401.455231
1088.982812,-505.107045
351.222869,-301.169245
462.207888,-504.969639
1034.816005,-414.556538
1190.439078,-487.863243
776.506088,-528.470039
435.194461,-515.552243
456.442041,-479.344554
496.691464,-344.003644
1080.661285,-513.964328
848.224170,-543.966325
318.693166,-374.498282
419.713433,-519.673176
1082.126021,-509.474274
507.388233,-460.378053
1030.991533,-405.390582
391.946705,-515.206157
1235.033457,-441.971113
1216.758722,-276.346542
1219.693765,-467.600507
1199.768142,-236.878023
1080.598417,-513.963140
759.234914,-537.298324
346.135542,-323.090702
740.947175,-599.976350
1108.205404,-233.290976
